year,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,Unnamed: 19
1943,588679.0,0.5383333333333333,0.18366666666666667,0.5239999999999999,111.64466666666665,-15.316666666666668,1.0,8.0,0.9263333333333333,2.7099999999999998e-05,0.12233333333333335,0.043300000000000005,0.0,182173.33333333334,0.3333333333333333,
1949,540215.6666666666,0.7098666666666668,0.16967333333333331,0.7262,115.8086,-15.3512,0.6666666666666666,5.666666666666667,0.8132666666666668,0.000151824,0.12156666666666667,0.11329333333333332,0.0,136584.26666666666,16.733333333333334,
1951,238980.18181818182,0.6329999999999999,0.09138181818181819,0.5887272727272728,109.51081818181818,-22.09163636363636,0.9090909090909091,4.818181818181818,0.9339999999999999,0.034302820000000005,0.1613909090909091,0.05465454545454545,0.0,128233.81818181818,1.1818181818181819,
1952,188767.2,0.50412,0.053983599999999986,0.5688000000000001,112.67715999999999,-20.22808,0.8,5.28,0.9703999999999999,0.009211829999999999,0.144888,0.102192,0.0,120992.92,9.8,
1953,112540.0,0.5637692307692308,0.0539153846153846,0.5655384615384615,120.87461538461538,-24.64061538461539,0.8461538461538461,4.923076923076923,0.9693846153846153,0.20651357692307692,0.09969230769230768,0.11417692307692309,0.0,125725.30769230769,2.5384615384615383,
1954,380365.35714285716,0.5710535714285714,0.2201848214285714,0.5518214285714286,111.82226785714288,-15.663946428571426,0.6785714285714286,6.035714285714286,0.938875,0.04558461339285715,0.17273571428571435,0.1274446428571429,0.0,128407.42857142857,4.910714285714286,
1955,574621.6,0.5448571428571428,0.22594,0.6125428571428571,113.55454285714288,-17.86145714285714,0.4857142857142857,5.685714285714286,0.8250857142857144,0.04406325885714285,0.16563142857142857,0.08795142857142857,0.0,155817.91428571427,8.571428571428571,
1956,625857.1081081082,0.5204054054054053,0.19401918918918915,0.537108108108108,112.14500000000002,-13.070513513513516,0.6756756756756757,4.108108108108108,0.8780000000000001,0.010119391351351351,0.12815405405405408,0.06352432432432432,0.0,159394.1891891892,10.0,
1957,649313.1666666666,0.5946666666666668,0.23346666666666668,0.5904999999999999,104.01208333333334,-12.408999999999999,0.75,5.583333333333333,0.8815,0.0632013925,0.19680833333333328,0.153075,0.0,138003.0,9.583333333333334,
1958,414244.7,0.544025,0.23461374999999998,0.585275,129.18557499999997,-14.629774999999992,0.825,4.95,0.8698499999999999,0.06414003274999998,0.15038250000000003,0.07201999999999999,0.0,150812.1,13.425,
1959,370369.29545454547,0.558,0.35541477272727273,0.6207272727272729,121.72418181818185,-14.472318181818183,0.7727272727272727,5.75,0.7845909090909092,0.0041680404545454556,0.28031818181818174,0.15450227272727277,0.0,166015.45454545456,14.522727272727273,
1960,436653.4561403509,0.5234035087719296,0.21157192982456144,0.5405087719298245,114.27010526315787,-14.926614035087724,0.7543859649122807,5.56140350877193,0.875543859649123,0.0012618264912280701,0.14401052631578948,0.06235263157894737,0.0,191112.12280701756,17.964912280701753,
1961,310948.3823529412,0.5241764705882351,0.25065029411764705,0.47237058823529415,121.89117647058823,-15.889852941176473,0.7647058823529411,5.264705882352941,0.8166470588235294,0.004408498235294118,0.21717058823529414,0.08708235294117647,0.0,191669.0,14.470588235294118,
1962,372667.52459016396,0.5331803278688524,0.30171475409836057,0.5256688524590164,113.62527868852457,-14.32144262295082,0.819672131147541,5.573770491803279,0.768522950819672,0.06627811901639344,0.20931147540983605,0.07712622950819673,0.0,180586.68852459016,16.59016393442623,
1963,376849.1,0.5346599999999999,0.25995199999999996,0.53844,111.35922,-16.64328,0.66,5.2,0.7735200000000002,0.04689291320000002,0.154742,0.044284,0.0,174808.0,23.26,
1964,369841.125,0.5368374999999996,0.2616225,0.5495625000000002,115.86010000000002,-15.888012499999999,0.825,4.8875,0.8073250000000003,0.03825474924999999,0.16106250000000003,0.05019874999999999,0.0,187468.625,21.5125,
